title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
3864,Radio Algeria : Horror On-Air,HORROR,"KING Productions,Azam Raharjo",THURSDAY,3,62930,9.65,2519298,260297,COMPLETED,True,Komik antologi horor dan fenomena mengerikan yang tidak lazim. Sebagian konon terinspirasi dari kisah nyata. Berlatar di Yogyakarta akhir 2010an. Dinarasikan oleh Nona Algeria Rei di Swaranusa FM.
3863,THE STAR SEEKERS (Webnovel),FANTASY,HYBE,WEDNESDAY,33,65565,9.67,484816,64793,ONGOING,False,"Dunia sihir.
Dan dunia 'idola ajaib'.
STAR ONE, idola yang tidak punya sihir di era yang cemerlang.
Sihir yang seperti keajaiban mendekati mereka yang jelas memiliki keterbatasan.
Dan musuh misterius yang mendekati mereka dengan sihir, ""Klan Pembantai Naga"".
​
 Kebenaran dari legenda yang harus dipecahkan dan misi besar kini telah datang.
Bisakah mereka mengubah takdir yang sudah ditentukan?
THE STAR SEEKERS with TOMORROW X TOGETHER"
3862,THE STAR SEEKERS,FANTASY,HYBE,MONDAY,12,197475,9.86,2066762,354141,HIATUS,False,"Dunia sihir.
Dan dunia 'idola ajaib'.
STAR ONE, idola yang tidak punya sihir di era yang cemerlang.
Sihir yang seperti keajaiban mendekati mereka yang jelas memiliki keterbatasan.
Dan musuh misterius yang mendekati mereka dengan sihir, ""Klan Pembantai Naga"".
​
 Kebenaran dari legenda yang harus dipecahkan dan misi besar kini telah datang.
Bisakah mereka mengubah takdir yang sudah ditentukan?
THE STAR SEEKERS with TOMORROW X TOGETHER"
3861,DARK MOON: THE BLOOD ALTAR (Webnovel),FANTASY,HYBE,TUESDAY,33,97021,9.56,1105265,90359,ONGOING,False,"Akademi Decelis terletak di kota Riverfield​ yang terkenal akan pantai indahnya.
Di sini ada 7 anak laki-laki yang menyimpan sebuah rahasia.
Mereka yang terkenal karena menjadi pemain utama di liga Nightball, sebenarnya seorang vampir yang sedikit berbeda dengan manusia biasa.
Mereka berusaha menjani kehidupan sekolah yang normal setelah melarikan diri dari masa lalu yang kelam.
Namun pemain dari sekolah saingan mereka yang ternyata manusia serigala tetap saja mengganggu kehidupan mereka.
Lalu suatu hari datang seorang murid perempuan baru yang menyatakan dirinya 'sedikit' kuat daripada yang lain.
Datangnya gadis yang sepertinya pernah mereka temui sebelumnya ini perlahan mulai mengungkap masa lalu mereka yang terlupakan.
DARK MOON: THE BLOOD ALTAR with ENHYPEN"
3860,DARK MOON: THE BLOOD ALTAR,FANTASY,HYBE,SUNDAY,13,371063,9.8,5873875,639153,ONGOING,False,"Akademi DESELIS, sekolah bermartabat tinggi yang terletak di kota tepi laut, RIVERFIELD.
Ada 7 anak laki-laki yang menyimpan rahasia di sana. Suatu hari di saat mereka sudah menjalani hidup normal, seorang gadis yang mengaku memiliki kekuatan yang ""sedikit"" lebih kuat datang ke sekolah mereka. Datangnya gadis yang sepertinya pernah mereka temui sebelumnya ini perlahan mulai mengungkap masa lalu mereka yang terlupakan. 
Apa yang akan terjadi pada mereka?!
DARK MOON: THE BLOOD ALTAR with ENHYPEN"
3859,7FATES: CHAKHO (Webnovel),FANTASY,HYBE,SATURDAY,33,131913,9.67,1207001,134812,ONGOING,False,"Pada hari penyambutan tamu, yang datang ke kota SINSI bukanlah tamu yang ditunggu, melainkan mereka dari BEOM yang penuh rasa dendam. Kebencian yang telah berlangsung lama membuat kota SINSI menjadi gelap, dan penuh ketegangan. Tanpa ada solusi lain, akhirnya mereka mengangkat senjata untuk mengakhiri pertarungan ini."
3858,7FATES: CHAKHO,FANTASY,HYBE,SATURDAY,15,466977,9.86,6473937,713081,ONGOING,False,"Pada hari penyambutan tamu, yang datang ke kota SINSI bukanlah tamu yang ditunggu, melainkan mereka dari BEOM yang penuh rasa dendam. Kebencian yang telah berlangsung lama membuat kota SINSI menjadi gelap, dan penuh ketegangan. Tanpa ada solusi lain, akhirnya mereka mengangkat senjata untuk mengakhiri pertarungan ini.
SUPER CASTING: BTS"
3857,Mukbang Life,SLICE_OF_LIFE,Hong-kki,"WEDNESDAY,SUNDAY",66,96723,9.77,4499241,644583,ONGOING,False,Banyak makanan yang aku ingin makan di dunia ini!!! Inilah diary makananku!
3856,Manajer Kim,ACTION,"Jeongjongtaek,PTJ cartoon company Academy",MONDAY,36,401122,9.72,13496679,1262222,ONGOING,False,"Berhati-hatilah terhadap paman berkacamata itu...!
Manajer Kim, seorang ayah yang melepas pekerjaannya sebagai agen khusus dan memiliih kehidupan biasa untuk memberikan kehidupan normal kepada putrinya Minji. Namun suatu hari Minji menghilang jejak, sehingga Manajer Kim harus turun tangan untuk mencari putrinya!"
3855,"It Was a Mistake, Grand Duke!",ROMANTIC_FANTASY,"joypyonn,Sisse",SATURDAY,36,159365,9.57,4410191,394905,ONGOING,False,"Selama 7 tahun Vivian fangirling pada Grand Duke Glann, bahkan satu kamarnya penuh dengan gambar Grand Duke tersebut!
Saat dia hampir kena tuduh menculik Grand Duke karena tiba-tiba saja dia ada dikamarnya, mereka pun memutuskan untuk.. pacaran kontrak?! Apa ini tak salah?!"
3854,Fluffy Tummy,SLICE_OF_LIFE,"Yachi_chan,Bima Eko Saputra","TUESDAY,FRIDAY",56,53400,9.84,2572660,498853,COMPLETED,False,Hidupku berubah total sejak kucing fluffy ini hadir di hidupku...!
3853,SENGKLEK FAMILY,COMEDY,Julian Syahputra,"WEDNESDAY,SUNDAY",70,74137,9.62,2944617,280998,ONGOING,False,Menceritkan kisah tentang tingkah laku absurd dan receh warga kota Loksemewew 
3852,Loser Coin,DRAMA,PTJ cartoon company Academy,SUNDAY,37,113381,9.36,3617757,319519,ONGOING,False,"“Pernahkah Anda membayangkan mengubah hidup Anda dengan Koin Kripto?”
Euijin dan Junhyeong yang sudah menyerah untuk hidup memutuskan untuk melakukan pinjaman uang melalui rentenir dan menikmati kemewahan pertama dan terakhir mereka.
Tetapi tepat sebelum mengakhiri hidup mereka, Kripto 'Loser Coin', yang mereka beli sebagai lelucon, mulai melonjak karena alasan yang tidak diketahui. Nasib merekapun berubah..."
3783,SUPER CASTING: BTS,FANTASY,LINE WEBTOON,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,376823,9.65,5982878,778272,COMPLETED,False,"""Saat itu, aku ditarik oleh kekuatan yang tidak diketahui."" Apa yang akan terjadi pada BTS?
Sambil nunggu rilis webtoon ""7FATES: CHAKHO"", yuk cek webtoon event BTS dulu!"
3724,The Nuna at Our Office,DRAMA,"WasakBasak,JANE,Palmeiro",FRIDAY,7,141939,8.65,3945755,229760,ONGOING,True,"Manajer Son, seorang pria pegawai kantoran yang menjadi dekat dengan Manajer Ahn, seorang wanita yang lebih tua darinya. Setelah beberapa kali berinteraksi, Manajer Son mulai menyukai Manajer Ahn yang cantik, cerdas, serta berpembawaan dewasa. Tetapi belakangan dia mengetahui Manajer Ahn telah memiliki anak dan suami. Anehnya, bukannya semakin menjauh, hubungan mereka semakin dekat."
3723,A Fake Affair,ROMANCE,AKIKO HIGASHIMURA,WEDNESDAY,37,26323,8.68,850800,81824,ONGOING,False,"Ketika bertemu seorang pemuda tampan di pesawat, Shoko mengaku bahwa dirinya sudah menikah. Tetapi bukannya menjauh, si pemuda tersebut tidak peduli dan mengajaknya selingkuh saja!"
3722,The Double Agent,ROMANTIC_FANTASY,"Hayeon,Charles,Piececake",TUESDAY,37,100689,9.5,2890910,260148,ONGOING,False,"Sasha, seorang perawat di medan perang, harus berkorban menjadi sekretaris di negara musuh sebagai agen mata-mata. Namun dia justru tertangkap oleh Mayjen negara musuh bernama Johann. Apa dia akan bisa bertahan hidup di hadapan iblis berwajah malaikat itu?"
3719,When Monday Met Sunday,SLICE_OF_LIFE,SENYUMAN,MONDAY,38,42332,9.65,898015,147977,ONGOING,False,"Sebuah kisah komedi perkantoran, dimana Sunday berangan-angan untuk menjadi perencana profesional yang sukses. Sedangkan, Monday adalah orang kaya yang dipaksa menjadi karyawan biasa. Dua orang berbeda yang terpaksa bekerja sama! apa yang akan terjadi, ya...?!"
3716,Minor Scandal,ROMANCE,"starland,yeonsil,carbo",SUNDAY,38,126925,8.52,3394502,265552,ONGOING,False,"Pada suatu malam saat Han Shinwoo merayakan awal mula karirnya menjadi guru di SMA Swasta Daehan, ia bertemu dengan seorang wanita yang mengaku bernama Jin Nahyun. Setelah melewati waktu bersamanya, Han Shinwoo jatuh cinta. Tapi ternyata, Jin Nahyun selama ini berbohong. Ternyata ia adalah Jin Gahyun? Salah satu murid kelas 3 di SMA Swasta Daehan! "
3714,Taming the Marquess,ROMANTIC_FANTASY,"KRFFR,gol_G,Ire",FRIDAY,38,183136,9.76,5419557,648779,ONGOING,False,"Rara yang datang ke sebuah pelelangan, akhirnya menyelamatkan seorang bocah laki-laki yang dilelang di sana. 
Namun siapa sangka jika bocah ini ternyata Marquess gila yang ditakut semua orang?! Tapi kenapa dia jadi kecil begini?!"
3713,Guardians of the Lamb,ROMANCE,JUNS,FRIDAY,5,16826,8.0,502529,48141,ONGOING,True,"Yang Hari adalah seorang wanita ceria yang menjalani hidupnya sebagai aktris tanpa nama.
Hingga suatu hari hidupnya didatangi kejadian tak terduga! Yang Hari diculik dan diselamatkan oleh orang yang mengaku telah ditugaskan menjaganya.
Perlahan-lahan, ingatan masa lalu yang telah Yang Hari kubur dalam-dalam semakin terbuka. Ke manakah ingatan ini akan membawa Yang Hari?
"
3712,Night of Silence,THRILLER,"HAN DONG-WOO,Q-HA",WEDNESDAY,38,76329,9.72,1949399,236433,ONGOING,False,"[PUBG UNIVERSE] Novelis terkenal Logan meninggal meninggalkan novel misterius yang belum terselesaikan. Putrinya, Lea berusaha mengungkap kebenaran di balik kematian ayahnya dan kisah-kisah yang disembunyikan penduduk desa tempat tinggalnya dengan menggunakan manuskrip novel ayahnya"
3711,The Retreats,FANTASY,"Hyungwuk Shin,Sunhee Kim",TUESDAY,38,29727,9.59,601329,84364,ONGOING,False,"[PUBG UNIVERSE] The Retreats, surga di dunia di mana hanya 1% umat manusia yang bisa hidup di dalamnya. Seorang anak laki-laki dari The Retreats bernama Edward jatuh ke dalam tipu muslihat dan bertukar nasib dengan seorang anak dari Brine yang kumuh.
Jatuh ke dalam jurang, dia harus bertahan dan berjuang untuk mendapatkan semuanya kembali!"
3710,100,ACTION,"Hyeong Eun,Yunyeol Choi",MONDAY,39,79333,9.58,2389663,209740,ONGOING,False,"[PUBG UNIVERSE] Hoyoung Cheon adalah seorang agen badan intelijen negara, ditugaskan untuk mengikuti Battlegrounds, sebuah permainan pembunuhan ilegal. Namun, tugas Hoyoung Cheon adalah untuk mencari anggota MPR, Naksu Kim. Di antara 100 terpidana mati, apakah Cheon dapat bertahan hidup melawan musuh-mushnya dan menjalankan misinya?!"
3708,"Stand Up, Mr. President!",COMEDY,"Rutheal,Lidowey","FRIDAY,SUNDAY",70,88555,9.78,5004709,879404,ONGOING,False,"Stand up komedian jadi Presiden?! Kok bisa? Ikuti kisah Khai Obhad dan ajudannya, Nika Yukita dalam mengemban tugas negara!"
3707,No Loyalty for a Villainess,ROMANTIC_FANTASY,"Eeyeol Chun,STUDIO107",THURSDAY,39,212682,9.67,6868856,685044,ONGOING,False,"Selama ini Charlotte telah mendedikasikan hidupnya untuk Albert, hingga Albert dapat menjadi kaisar. Namun, balasan yang ia dapatkan adalah pengkhianatan hingga Charlotte dipenjarakan sebagai seorang ‘penjahat’.

Hingga suatu hari, seseorang bernama Ruslan datang untuk membebaskannya.

“Apa kau bisa membunuh kaisar?”

Ini adalah cerita balas dendam Charlotte.
"
3706,Twilight Poem,ROMANTIC_FANTASY,"MIDNIGHT STUDIO,Kim Suji",WEDNESDAY,38,320716,9.79,13149139,1337196,ONGOING,False,"Putri Soru selalu hidup dari menderita karena dirinya yang selalu dihantui dan siapapun yang dekat padanya akan terkena malapetaka. Tapi ketika dia bertemu dengan Jahyeon, seketika semua hantu yang mendekatinya menghilang karena aura Jahyeon yang bagai matahari. 
Apakah Putri Soru bisa mulai mendapatkan kebahagiannya?"
3705,QUESTISM,DRAMA,PTJ cartoon company Academy,TUESDAY,39,318635,9.8,12887113,1132883,ONGOING,False,"Kim Soohyun selalu merasa lemah dan tak bisa melawan teman yang berbuat jahat padanya.. Tapi tiba-tiba muncul papan quest di depannya, dan dia mulai bisa mendapatkan banyak kemampuan dari menyelesaikan quest tersebut!"
3704,My Love Affair,ROMANCE,"KING Productions,Nunik & Kaari",SUNDAY,4,22728,6.02,482715,32700,COMPLETED,True,Jane menyukai seorang pria yang bekerja di sebuah toko buku bernama Davin. Dia bahkan hingga kerja di sana demi dekat dengannya dan ingin menjadi pacarnya. Tapi.. ternyata Davin sudah memiliki pacar! Apa Jane akan tetap ingin menjalin hubungan ini...? 
3703,Celebrity Roommate,ROMANCE,"Tae Soyoung,LEE SEO HEE",SATURDAY,40,483283,9.59,19489069,1371929,ONGOING,False,"Cha Eunmyeong meninggalkan rumah setelah berhadapan dengan ibu tirinya.
Akhirnya, Eunmyeong tidak punya pilihan lain selain tinggal di rumah kakak Huiyeong, sahabatnya, yang telah dikosongkan sementara waktu.

Tapi ternyata... kakak Huiyeong kembali ke rumah tanpa pemberitahuan?! Terlebih lagi dia adalah Je Junyeong si artis top Korea?!
"
3702,Dilarang Pacaran!,ROMANCE,"Na young,HJ",THURSDAY,40,61044,8.86,1057904,101939,ONGOING,False,"Di sekolah ini, ga boleh ada yang pacaran!!!"
3701,Murim RPG Simulation,FANTASY,"Hyung Geun Cho,Kwang Hwi",MONDAY,41,88487,9.61,3536319,269041,ONGOING,False,"Sebuah window pilihan muncul di depan matamu, tanpa mengetahui masa depan yang akan terjadi. Di dunia di mana hidup dan mati di tanganmu, kita tentunya akan mencari jalan yang terbaik. Kau siap membuat pilihanmu?"
3700,Pacarku Pemain Sinetron,ROMANCE,"Tania Kyo,KING Productions",SUNDAY,5,13120,7.71,253293,27341,COMPLETED,True,"Janet, teman dekat dan sekantor yang kusukai ini ternyata pemain sinetron! Kalau dia jadi pacarku.. apa kisah cintaku juga akan seperti sinetron?!"
3699,Our Beloved Summer,ROMANCE,kyoungchal han,SATURDAY,20,280779,9.87,6671781,844295,COMPLETED,False,"Yeonsu si ranking satu menjadi tokoh utama dalam film dokumenter soal anak SMA di Korea dengan Woong si ranking terakhir. Sifat mereka yang bertentangan langsung menimbulkan ketegangan di antara mereka. Tetapi, seiring berjalannya waktu, mereka mulai menemukan sisi lain yang tidak diduga dan membuat momen yang mereka lalui jadi tak terlupakan."
3698,Kompor,SLICE_OF_LIFE,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",31,96418,9.64,4635792,674795,COMPLETED,False,"Kisah-kisah dari para Author Webtoon, penuh dengan keluh-kesah, penghianatan atau bahkan pelakor.
Amarah di kompilasi kali ini sangat panas... sepanas di kompor!!"
3668,"Sera, I'm Sorry: Welcome to Our Galaxy",ROMANCE,"MiTi,GuGu",TUESDAY,8,73607,9.78,1011881,136122,COMPLETED,False,"Tidak ada yang sakit... Tidak ada yang terluka...
Bagaimana kalau kita bisa hidup seperti mahasiswa biasa di suatu dunia baru?
Dan apa yang akan terjadi jika Sera dan Hyocan bertemu lagi di dunia tersebut?! Inilah kisah kocak para mahasiswa yang terungkap kembali!"
3625,So You,THRILLER,HAN,SATURDAY,4,67743,9.43,2973573,283435,COMPLETED,True,Drama thriller yang menegangkan! Cinta Yeosin kepada suaminya begitu besar sehingga dia menjadi selalu curiga dan ketakutan kehilangan sang suami. Ini membuat Yeosin menjadi seorang wanita berbahaya yang super posesif dan rela melaklukan apapun untuk mempertahaknkan suami di sisinya. Apakah cinta mereka akan bertahan atau Yeosin harus menghadapi kenyataan pahit?
3624,What a Boss Wants,ROMANCE,"silver ring,cotton candy,chicc",FRIDAY,42,201828,9.46,6349553,514381,ONGOING,False,"Kwon Dohyuk, seorang pria dengan penampilan, kekayaan, kemampuan, dan pesona yang mematikan. Tapi kenapa tiba-tiba dia mendekatiku?! Kalau begini terus, lama kelamaan identitas yang selama ini aku rahasiakan bisa ketahuan!"
3623,Yuri's Palace,ROMANTIC_FANTASY,"Dawoo,Hill,HAEWON,Cinna",THURSDAY,42,60001,9.14,1267914,146956,ONGOING,False,"Yuri yang menjadi putri mahkota terbuang, akhirnya naik menjadi kaisar wanita di Kekaisaran Woo. Di mana hanya wanita yang bisa menjadi Kaisar dan Raja. 
Namun untuk mempertahankan kekuasaannya, satu permaisuri pria tidak cukup. Apalagi jika permaisuri itu justru ingin menjadi Kaisar. Yuri pun akhirnya mencari selir pria baru?!"
3622,"Like Mother, Like Daughter",THRILLER,YIDAHM,WEDNESDAY,42,243746,9.83,9549613,1204948,ONGOING,False,"""Aku rasa ibuku adalah seorang pembunuh...""
Relasi mengerikan antara ibu yang perfeksionis dengan anak yang sangat curiga dengan hal hal di sekitarnya!
"
3621,She Wants You,HORROR,ANZU,TUESDAY,19,76398,9.87,1201503,121891,HIATUS,False,"Hari itu aku bertemu dua gadis dari masa lalu, Irena yang misterius dan satu lagi, cewek dari alam lain!
Apa yang sebetulnya terjadi?!
Apa kehadiran mereka ada kaitannya dengan ingatanku yang hilang 4 tahun lalu?
"
3620,Marry My Idol,ROMANCE,Alonelymeow,SUNDAY,5,36513,8.81,994424,85414,COMPLETED,True,"Lova, seorang Fangirl yang merasa dirinya mendapat kesempatan untuk mendekati Idola tercintanya, namun ternyata ada rahasia dibalik sahabat dan sang idola."
3619,The Lone Necromancer,FANTASY,"KIM KYOUNG-YEOL,KIM DONG-JUN,JJJ",SATURDAY,43,109793,9.75,3710159,350411,ONGOING,False,"Pekerjaan apa yang akan kau pilih untuk bertahan hidup saat dunia hancur oleh monster-monster yang tiba-tiba bermunculan?!
Setelah memilih 'Necromancer' sebagai pekerjaannnya, Sungwoo dapat menjadikan monster yang telah ia kalahkan menjadi pengikutnya!"
3618,The King and the Paladin,ROMANTIC_FANTASY,"Irinbi,Park Ji-Eun",FRIDAY,3,100421,8.74,2348746,190984,COMPLETED,True,"Calliope, seorang putri raja yang berani menakhlukkan kerajaannya sendiri demi menjadi raja dan menikah dengan orang yang dia sukai?! Cinta seorang raja perempuan dan paladin yang dulu dicintainya. 
"
3617,Hellbound,THRILLER,"Choi Gyuseok,Yeon Sangho",THURSDAY,7,86072,9.03,2439451,177879,COMPLETED,True,"Sebuah fenomena supranatural yang terjadi di sekitar umat manusia, dan tidak ada yang tahu apakah ini sebuah keajaiban atau kutukan. Inilah Neraka yang diciptakan oleh para orang yang tidak dapat berkabung dengan realita mengenaskan. Direktur ""Train to Busan"", Yeon Sang-ho dan Webtoonist Choi Gyu-Seok, bertemu!"
3616,The Fox Club,DRAMA,HJ.Hwang,WEDNESDAY,43,150366,9.72,5818592,810078,ONGOING,False,"Cherry Shin, seorang cewek sempurna yang tiba-tiba datang ke kehidupan Onyu Park yang biasa saja dan menjadi sahabat akrab. Namun saat keduanya memasuki SMA, mereka berhadapan dengan klub idola rubah SMA Sangmok yang diidolakan seluruh siswa! Kisah drama pertemanan remaja perempuan yang mendebarkan!"
3615,Phone Addict,ROMANCE,HD,MONDAY,44,306297,9.72,9329779,1218695,ONGOING,False,Handphone tua milik Joo Damu tiba-tiba jadi manusia?! Bagaimana Joo Damu menjalani kesehariannya mulai sekarang?!
3614,"Date First, Love Later",ROMANCE,"the gom,Jungmi,BABABA",SATURDAY,44,177829,9.71,5731775,552855,ONGOING,False,Gaeun yang dikejar-kejar orang yang tidak dia sukai dan Jaerim yang tertimpa rumor aneh tentang hubungannya. Keduanya butuh mencari jalan keluar dari masalah mereka. Bagaimana kalau mereka pura-pura pacaran saja?!
3613,Last Time Love,ROMANCE,Tirapuw,THURSDAY,5,37144,9.03,588746,58095,COMPLETED,True,Ini adalah kisah tentang seorang makhluk yang mencintai seorang manusia biasa. Namun kisahnya ditentang oleh semesta.
3612,Beauty in a Click,ROMANCE,Ryoung,WEDNESDAY,44,690372,9.68,32938968,3126140,ONGOING,False,"Seorang Iblis muncul didepanku yang menderita karena aku memiliki penampilan yang buruk! Apakah mungkin aku  bisa menjadi orang yang cantik dengan satu klik? CUTE, SEXY, PURE, DAN LUXURY! Aku bisa berubah jadi apapun! Kupikir aku akan senang, tapi... ternyata bukan begitu ya...?"
3611,ONE+one,ROMANCE,bubu,"TUESDAY,SATURDAY",86,104480,9.63,5285554,537370,ONGOING,False,"Kedua orang ini tinggal bersama secara tiba-tiba.
Bagaimana kisah cinta kedua orang ini yang punya pandangan dunia, kehidupan yang jauh berbeda?
Kisah cinta yang bikin kamu tersenyum sedang dimulai!"
3610,The Savage World,ROMANCE,"Woo Jihye,HWA JUNG,AR",MONDAY,3,66076,8.77,1531019,135884,COMPLETED,True,"Selama 3 tahun, Lee Gijin telah hidup sebagai sekretaris Direktur Joo Jinhun dari Xitec Trading tanpa kebebasan sedikit pun dalam menentukan pilihannya. Dengan penjualan di Xitec Group yang memburuk, dia dipindahkan untuk membantu Presiden Direktur Joo Kanghyun yang sikapnya asal-asalan. Presiden Direktur Joo Kanghyun yang sulit diatur ini mungkin terbukti menjadi tantangan terbesar Lee Gijin dalam menjalankan tugasnya sebagai sekretaris."
3609,Trapped,THRILLER,HAEMURI,SUNDAY,45,105928,9.76,2510105,389000,ONGOING,False,"""Hanya seminggu sekali saja, bawa orang itu ke tempat yang aku suruh.""
Yunsu yang punya kekuatan misterius dan Chaea yang kena jebakan Yunsu.
Apakah Chaea bisa melarikan diri dari jebakan itu?"
3608,Ocean's Promise,FANTASY,Padhang Bulan,TUESDAY,31,132115,9.71,3707176,395548,ONGOING,False,"Awalnya Seroja menganggap makhluk itu hanyalah bagian dari mitos dan dongeng untuk menghibur anak-anak. Namun semuanya berubah saat ia melihatnya dengan mata kepala sendiri. Ia mulai menyadari ikatan lain di antara mereka, selain janji dan rahasia gelap di baliknya."
3557,Musim Semi Pertama Bersamamu,ROMANCE,Talk,"WEDNESDAY,SATURDAY",10,54342,9.37,759955,89575,COMPLETED,False,"Sonya, seorang gadis Rusia yang menyukai fashion dan K-pop datang ke Korea sebagai siswa pertukaran pada hari musim semi yang hangat. Dalam cerita Sonya tentang adaptasi romantic selama 1 tahun dengan kehidupan Korea dengan keluarga Korea.
Ini adalah branded webtoon dari 2021 MOKKOJI KOREA "
3507,Diary Mystery,HORROR,"Febs,Y.I.W",SUNDAY,41,207882,9.88,7775225,742414,HIATUS,False,"Mata batin yang selama ini tertutup, kini terbuka lagi. Hantu-hantu pun jadi mulai bermunculan di hadapanku.. dan mereka memintaku untuk mengungkapkan misteri kematian mereka?! "
3506,The Will to Share,THRILLER,Kris & Tere,SATURDAY,34,163957,9.49,4106226,472191,ONGOING,False,"Awalnya semua murid di kelas Sol senang dengan aplikasi Pandora yang bisa menjawab pertanyaan mereka. Tetapi, aplikasi tersebut malah menyebarkan rahasia terburuk dari teman-teman sekelas Sol, bahkan Rei sepupunya sendiri. Rahasia ini bisa merusak hidup seseorang selamanya jika tidak dihentikan."
3505,Tell Me a Creepy Story!,HORROR,dong kyu lee,WEDNESDAY,46,84845,7.91,3666479,340886,ONGOING,False,Kumpulan cerita seram yang dapat membuat bulu kudukmu berdiri! Apakah kau berani baca komik ini di malam hari? 
3504,Pelayan Satu Semester,ROMANCE,Kikaia,SATURDAY,31,98013,9.05,2731817,225794,ONGOING,False,"Alih-alih mencoba mengungkapkan perasaannya pada gadis yg ia sukai, Revan justru mendapat kesialan karena surat cintanya ditemukan oleh teman gadis yg disukainya. Karena tidak ingin surat itu bocor ia terpaksa harus menjadi pelayan Yesika selama satu semester!"
3503,Daytime Star,ROMANCE,"Chae-eun,Godago",FRIDAY,47,161223,9.76,6910262,723754,ONGOING,False,"Yura Hwang, artis yang sudah berkarir 7 tahun tapi dari dulu hanya dapat peran pembatu saja. Orang yang dia kencani pun mengkhianati dan menikah dengan orang lain!
Semuanya terasa sangat buruk, sampai akhirnya dia bertemu kembali dengan aktor senior ternama di drama terbarunya. 
Apakah perjalannya menjadi bintang utama akan tercapai?"
3502,Sickomik,COMEDY,Red Coco,"WEDNESDAY,SATURDAY",92,191623,9.59,9330917,1484882,ONGOING,False,Empat sahabat receh ini bakal bikin kalian geleng-geleng kepala sama kelakuannya!
3501,Double Click,DRAMA,"Kim Janghun,Park Subong",TUESDAY,47,121148,9.75,4337280,401581,ONGOING,False,"Jiho, adalah pemain rank nomor 1 di dunia untuk One Sword, game yang terkenal dengan tingkat kesulitannya yang tinggi.
Game yang dia pikir layanannya telah terhenti, tiba-tiba muncul lagi di hadapannya!"
3500,Arum Daun,DRAMA,Shinshinhye,MONDAY,36,157230,9.68,4066517,694078,ONGOING,False,Kisah seorang gadis yang berteman dengan sosok Alam. Apakah ia cukup kuat untuk menghadapi kehidupannya yang penuh dengan kemalangan? Ataukah ia akan memerlukan bantuan Sang Alam?
3499,An Uneasy Relationship,ROMANCE,jans,SUNDAY,48,144784,9.56,5727315,472730,ONGOING,False,"Rekan kerja 'Ira' dan 'Eundo' terbangun di ranjang yang sama setelah minum bir untuk menghibur satu sama lain setelah mereka patah hati. Dua orang ini dari rekan kerja menjadi sangat canggung setelah malam tersebut!

Tunggu dulu, memangnya apa yang terjadi di antara kita?!"
3498,My Three Annoying Brothers,COMEDY,olive-yu,FRIDAY,48,533454,9.77,20679940,2516066,ONGOING,False,"""Tiga anak laki-laki populer di sekolah adalah kakakku!""
Seumur hidupnya, Haeju tidak pernah mendapatkan kehidupan normal yang diinginkannya karena kehadiran ketiga kakaknya yang tampan dan populer. Karena hal tersebut, ketika memasuki SMA Haeju memutuskan untuk tidak memberitahukan relasinya dengan ketiga kakaknya kepada siapapun. Mampukah Haeju mendapatkan kehidupan normal yang didamba-dambakannya?"
3497,Becoming You,ROMANTIC_FANTASY,"FURIK,LUNA,YOUNDAL",TUESDAY,48,212590,9.59,8978699,823081,ONGOING,False,"Setelah menghabiskan malam bersama, Ailyn bertukar tubuh dengan Derick sang Putra Mahkota. Diam-diam, AIlyn memang merencanakan pertukaran itu untuk membebaskan Derick dari sebuah kutukan, sekaligus menyelamatkan keluarganya sendiri. Sialnya kutukan itu tidak punah begitu saja, malah mereka bisa tiba-tiba bertukar tubuh tanpa peringatan. Bagaimana caranya kembali ke tubuh semula selamanya?"
3496,Fight Hard,ACTION,38,SATURDAY,32,249721,9.7,8339359,539607,HIATUS,False,"Ada rumor lama di Macheon.
Ada desas-desus bahwa SMA Myeongsong adalah pusat pelatihan preman.
Tentu saja, itu masih hanya rumor.

Maka dari itu aku datang untuk mencari tahu."
3495,Change Me,DRAMA,"JIHO LEE,HOTTI",THURSDAY,49,128565,9.34,5768749,586788,ONGOING,False,"Bagaimana jika kamu bisa hidup dengan wajah yang diinginkan, dengan syarat mendaftarkan diri pada asuransi jiwa yang mencurigakan? Curi wajah orang lain untuk mengubah hidupmu!"
3494,The Holy Idol,COMEDY,"studioM,AXA,mythology jin",TUESDAY,49,136115,9.78,4874113,724535,ONGOING,False,"Aku Rembrary, utusan Tuhan yang dicintai semua orang, seorang Pendeta Agung yang suci!
Saat bertarung melawan raja iblis yang menghancurkan duniaku, aku malah terbangun dalam tubuh idol Korea yang tidak terkenal!

Bagaimana caranya aku kembali?! Apakah aku harus menyesuaikan hidup sebagai idol!? "
3493,Sierra,ROMANTIC_FANTASY,"Rana,Moona",SUNDAY,29,234508,9.71,5882850,593277,ONGOING,False,"Ketika hanya tinggal pilihan tragis yang bisa dipilih Sierra, apakah dia akan memilih kebahagiaan dirinya atau kebahagiaan orang lain?"
